BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE,_SOURCE_YEAR
202601,24,1100,202601,25,1600,209229,1304866,ILLINOIS,17,2026,January,Heavy Snow,Z,77,EDWARDS,PAH,24-JAN-26 11:00:00,CST-6,25-JAN-26 16:00:00,0,0,0,0,0.00K,0.00K,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,"A major winter storm impacted southern Illinois on the 24th with light to moderate snow developing during the morning hours. After a brief lull in the evening, moderate to heavy snow developed with a second wave that continued overnight into the morning hours of the 25th. Along and south of Route 13 towards Interstate 24, a brief period of sleet had occurred as above freezing temperatures aloft advected north. Colder air wrapped around on the backside, allowing for precipitation to transition back to all snow before ending during the afternoon hours. Between 8 to 14 inches of snow and sleet was observed with the lowest totals occurring in areas that experienced mixing. ||Significant travel impacts occurred with snow instantly accumulating on all surfaces due to temperatures only in the upper single digits and teens during the bulk of the event. Roads became impassable closer to the Ohio River where 1 to 2 inches of sleet led to a very dense accumulation on road surfaces and the worst driving conditions in 15 to 20 years in Massac County, IL. Route 3, 127, and 146 in Alexander County, IL were all snow and ice covered, which led to the County Sheriff issuing an Emergency Travel Only Order due to all roads being too dangerous for travel. Interstate 57 in Williamson County, IL also experienced very difficult travel due to the snow while Jefferson County, IL near Mount Vernon had a multi-vehicle pileup that blocked the southbound side during the afternoon hours on the 25th.  The collision near milepost 92 involved seven vehicles, including a jackknifed truck-tractor semi-trailer that led to minor injures and traffic being diverted. Wind gusts around 20 to 25 mph led to blowing and drifting snow, especially near Du Quoin in Perry County, IL where most secondary roads were also impassable. The extreme cold after the event hampered clean-up efforts and made snow removal extremely difficult. Key Impacts: transportation delays, traffic accidents, road closures, government closures.",,CSV,2026
202601,24,1100,202601,25,1600,209229,1304868,ILLINOIS,17,2026,January,Heavy Snow,Z,78,WABASH,PAH,24-JAN-26 11:00:00,CST-6,25-JAN-26 16:00:00,0,0,0,0,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,"A major winter storm impacted southern Illinois on the 24th with light to moderate snow developing during the morning hours. After a brief lull in the evening, moderate to heavy snow developed with a second wave that continued overnight into the morning hours of the 25th. Along and south of Route 13 towards Interstate 24, a brief period of sleet had occurred as above freezing temperatures aloft advected north. Colder air wrapped around on the backside, allowing for precipitation to transition back to all snow before ending during the afternoon hours. Between 8 to 14 inches of snow and sleet was observed with the lowest totals occurring in areas that experienced mixing. ||Significant travel impacts occurred with snow instantly accumulating on all surfaces due to temperatures only in the upper single digits and teens during the bulk of the event. Roads became impassable closer to the Ohio River where 1 to 2 inches of sleet led to a very dense accumulation on road surfaces and the worst driving conditions in 15 to 20 years in Massac County, IL. Route 3, 127, and 146 in Alexander County, IL were all snow and ice covered, which led to the County Sheriff issuing an Emergency Travel Only Order due to all roads being too dangerous for travel. Interstate 57 in Williamson County, IL also experienced very difficult travel due to the snow while Jefferson County, IL near Mount Vernon had a multi-vehicle pileup that blocked the southbound side during the afternoon hours on the 25th.  The collision near milepost 92 involved seven vehicles, including a jackknifed truck-tractor semi-trailer that led to minor injures and traffic being diverted. Wind gusts around 20 to 25 mph led to blowing and drifting snow, especially near Du Quoin in Perry County, IL where most secondary roads were also impassable. The extreme cold after the event hampered clean-up efforts and made snow removal extremely difficult. Key Impacts: transportation delays, traffic accidents, road closures, government closures.",,CSV,2026
202601,24,1000,202601,25,1500,209229,1304869,ILLINOIS,17,2026,January,Heavy Snow,Z,80,PERRY,PAH,24-JAN-26 10:00:00,CST-6,25-JAN-26 15:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"A major winter storm impacted southern Illinois on the 24th with light to moderate snow developing during the morning hours. After a brief lull in the evening, moderate to heavy snow developed with a second wave that continued overnight into the morning hours of the 25th. Along and south of Route 13 towards Interstate 24, a brief period of sleet had occurred as above freezing temperatures aloft advected north. Colder air wrapped around on the backside, allowing for precipitation to transition back to all snow before ending during the afternoon hours. Between 8 to 14 inches of snow and sleet was observed with the lowest totals occurring in areas that experienced mixing. ||Significant travel impacts occurred with snow instantly accumulating on all surfaces due to temperatures only in the upper single digits and teens during the bulk of the event. Roads became impassable closer to the Ohio River where 1 to 2 inches of sleet led to a very dense accumulation on road surfaces and the worst driving conditions in 15 to 20 years in Massac County, IL. Route 3, 127, and 146 in Alexander County, IL were all snow and ice covered, which led to the County Sheriff issuing an Emergency Travel Only Order due to all roads being too dangerous for travel. Interstate 57 in Williamson County, IL also experienced very difficult travel due to the snow while Jefferson County, IL near Mount Vernon had a multi-vehicle pileup that blocked the southbound side during the afternoon hours on the 25th.  The collision near milepost 92 involved seven vehicles, including a jackknifed truck-tractor semi-trailer that led to minor injures and traffic being diverted. Wind gusts around 20 to 25 mph led to blowing and drifting snow, especially near Du Quoin in Perry County, IL where most secondary roads were also impassable. The extreme cold after the event hampered clean-up efforts and made snow removal extremely difficult. Key Impacts: transportation delays, traffic accidents, road closures, government closures.",,CSV,2026
202601,24,1000,202601,25,1500,209229,1304870,ILLINOIS,17,2026,January,Heavy Snow,Z,81,FRANKLIN,PAH,24-JAN-26 10:00:00,CST-6,25-JAN-26 15:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"A major winter storm impacted southern Illinois on the 24th with light to moderate snow developing during the morning hours. After a brief lull in the evening, moderate to heavy snow developed with a second wave that continued overnight into the morning hours of the 25th. Along and south of Route 13 towards Interstate 24, a brief period of sleet had occurred as above freezing temperatures aloft advected north. Colder air wrapped around on the backside, allowing for precipitation to transition back to all snow before ending during the afternoon hours. Between 8 to 14 inches of snow and sleet was observed with the lowest totals occurring in areas that experienced mixing. ||Significant travel impacts occurred with snow instantly accumulating on all surfaces due to temperatures only in the upper single digits and teens during the bulk of the event. Roads became impassable closer to the Ohio River where 1 to 2 inches of sleet led to a very dense accumulation on road surfaces and the worst driving conditions in 15 to 20 years in Massac County, IL. Route 3, 127, and 146 in Alexander County, IL were all snow and ice covered, which led to the County Sheriff issuing an Emergency Travel Only Order due to all roads being too dangerous for travel. Interstate 57 in Williamson County, IL also experienced very difficult travel due to the snow while Jefferson County, IL near Mount Vernon had a multi-vehicle pileup that blocked the southbound side during the afternoon hours on the 25th.  The collision near milepost 92 involved seven vehicles, including a jackknifed truck-tractor semi-trailer that led to minor injures and traffic being diverted. Wind gusts around 20 to 25 mph led to blowing and drifting snow, especially near Du Quoin in Perry County, IL where most secondary roads were also impassable. The extreme cold after the event hampered clean-up efforts and made snow removal extremely difficult. Key Impacts: transportation delays, traffic accidents, road closures, government closures.",,CSV,2026
202601,24,1000,202601,25,1500,209229,1304871,ILLINOIS,17,2026,January,Heavy Snow,Z,82,HAMILTON,PAH,24-JAN-26 10:00:00,CST-6,25-JAN-26 15:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A major winter storm impacted southern Illinois on the 24th with light to moderate snow developing during the morning hours. After a brief lull in the evening, moderate to heavy snow developed with a second wave that continued overnight into the morning hours of the 25th. Along and south of Route 13 towards Interstate 24, a brief period of sleet had occurred as above freezing temperatures aloft advected north. Colder air wrapped around on the backside, allowing for precipitation to transition back to all snow before ending during the afternoon hours. Between 8 to 14 inches of snow and sleet was observed with the lowest totals occurring in areas that experienced mixing. ||Significant travel impacts occurred with snow instantly accumulating on all surfaces due to temperatures only in the upper single digits and teens during the bulk of the event. Roads became impassable closer to the Ohio River where 1 to 2 inches of sleet led to a very dense accumulation on road surfaces and the worst driving conditions in 15 to 20 years in Massac County, IL. Route 3, 127, and 146 in Alexander County, IL were all snow and ice covered, which led to the County Sheriff issuing an Emergency Travel Only Order due to all roads being too dangerous for travel. Interstate 57 in Williamson County, IL also experienced very difficult travel due to the snow while Jefferson County, IL near Mount Vernon had a multi-vehicle pileup that blocked the southbound side during the afternoon hours on the 25th.  The collision near milepost 92 involved seven vehicles, including a jackknifed truck-tractor semi-trailer that led to minor injures and traffic being diverted. Wind gusts around 20 to 25 mph led to blowing and drifting snow, especially near Du Quoin in Perry County, IL where most secondary roads were also impassable. The extreme cold after the event hampered clean-up efforts and made snow removal extremely difficult. Key Impacts: transportation delays, traffic accidents, road closures, government closures.",,CSV,2026
202601,24,1000,202601,25,1500,209229,1304872,ILLINOIS,17,2026,January,Heavy Snow,Z,83,WHITE,PAH,24-JAN-26 10:00:00,CST-6,25-JAN-26 15:00:00,0,0,0,0,0.00K,0.00K,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,"A major winter storm impacted southern Illinois on the 24th with light to moderate snow developing during the morning hours. After a brief lull in the evening, moderate to heavy snow developed with a second wave that continued overnight into the morning hours of the 25th. Along and south of Route 13 towards Interstate 24, a brief period of sleet had occurred as above freezing temperatures aloft advected north. Colder air wrapped around on the backside, allowing for precipitation to transition back to all snow before ending during the afternoon hours. Between 8 to 14 inches of snow and sleet was observed with the lowest totals occurring in areas that experienced mixing. ||Significant travel impacts occurred with snow instantly accumulating on all surfaces due to temperatures only in the upper single digits and teens during the bulk of the event. Roads became impassable closer to the Ohio River where 1 to 2 inches of sleet led to a very dense accumulation on road surfaces and the worst driving conditions in 15 to 20 years in Massac County, IL. Route 3, 127, and 146 in Alexander County, IL were all snow and ice covered, which led to the County Sheriff issuing an Emergency Travel Only Order due to all roads being too dangerous for travel. Interstate 57 in Williamson County, IL also experienced very difficult travel due to the snow while Jefferson County, IL near Mount Vernon had a multi-vehicle pileup that blocked the southbound side during the afternoon hours on the 25th.  The collision near milepost 92 involved seven vehicles, including a jackknifed truck-tractor semi-trailer that led to minor injures and traffic being diverted. Wind gusts around 20 to 25 mph led to blowing and drifting snow, especially near Du Quoin in Perry County, IL where most secondary roads were also impassable. The extreme cold after the event hampered clean-up efforts and made snow removal extremely difficult. Key Impacts: transportation delays, traffic accidents, road closures, government closures.",,CSV,2026
202601,24,900,202601,25,1500,209229,1304887,ILLINOIS,17,2026,January,Heavy Snow,Z,84,JACKSON,PAH,24-JAN-26 09:00:00,CST-6,25-JAN-26 15:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"A major winter storm impacted southern Illinois on the 24th with light to moderate snow developing during the morning hours. After a brief lull in the evening, moderate to heavy snow developed with a second wave that continued overnight into the morning hours of the 25th. Along and south of Route 13 towards Interstate 24, a brief period of sleet had occurred as above freezing temperatures aloft advected north. Colder air wrapped around on the backside, allowing for precipitation to transition back to all snow before ending during the afternoon hours. Between 8 to 14 inches of snow and sleet was observed with the lowest totals occurring in areas that experienced mixing. ||Significant travel impacts occurred with snow instantly accumulating on all surfaces due to temperatures only in the upper single digits and teens during the bulk of the event. Roads became impassable closer to the Ohio River where 1 to 2 inches of sleet led to a very dense accumulation on road surfaces and the worst driving conditions in 15 to 20 years in Massac County, IL. Route 3, 127, and 146 in Alexander County, IL were all snow and ice covered, which led to the County Sheriff issuing an Emergency Travel Only Order due to all roads being too dangerous for travel. Interstate 57 in Williamson County, IL also experienced very difficult travel due to the snow while Jefferson County, IL near Mount Vernon had a multi-vehicle pileup that blocked the southbound side during the afternoon hours on the 25th.  The collision near milepost 92 involved seven vehicles, including a jackknifed truck-tractor semi-trailer that led to minor injures and traffic being diverted. Wind gusts around 20 to 25 mph led to blowing and drifting snow, especially near Du Quoin in Perry County, IL where most secondary roads were also impassable. The extreme cold after the event hampered clean-up efforts and made snow removal extremely difficult. Key Impacts: transportation delays, traffic accidents, road closures, government closures.",,CSV,2026
202601,24,900,202601,25,1500,209229,1304888,ILLINOIS,17,2026,January,Heavy Snow,Z,85,WILLIAMSON,PAH,24-JAN-26 09:00:00,CST-6,25-JAN-26 15:00:00,0,0,0,0,0.00K,0.00K,NWS Employee,,,,,,,,,,,,,,,,,,,,,,"A major winter storm impacted southern Illinois on the 24th with light to moderate snow developing during the morning hours. After a brief lull in the evening, moderate to heavy snow developed with a second wave that continued overnight into the morning hours of the 25th. Along and south of Route 13 towards Interstate 24, a brief period of sleet had occurred as above freezing temperatures aloft advected north. Colder air wrapped around on the backside, allowing for precipitation to transition back to all snow before ending during the afternoon hours. Between 8 to 14 inches of snow and sleet was observed with the lowest totals occurring in areas that experienced mixing. ||Significant travel impacts occurred with snow instantly accumulating on all surfaces due to temperatures only in the upper single digits and teens during the bulk of the event. Roads became impassable closer to the Ohio River where 1 to 2 inches of sleet led to a very dense accumulation on road surfaces and the worst driving conditions in 15 to 20 years in Massac County, IL. Route 3, 127, and 146 in Alexander County, IL were all snow and ice covered, which led to the County Sheriff issuing an Emergency Travel Only Order due to all roads being too dangerous for travel. Interstate 57 in Williamson County, IL also experienced very difficult travel due to the snow while Jefferson County, IL near Mount Vernon had a multi-vehicle pileup that blocked the southbound side during the afternoon hours on the 25th.  The collision near milepost 92 involved seven vehicles, including a jackknifed truck-tractor semi-trailer that led to minor injures and traffic being diverted. Wind gusts around 20 to 25 mph led to blowing and drifting snow, especially near Du Quoin in Perry County, IL where most secondary roads were also impassable. The extreme cold after the event hampered clean-up efforts and made snow removal extremely difficult. Key Impacts: transportation delays, traffic accidents, road closures, government closures.",,CSV,2026
202601,24,1000,202601,25,1500,209229,1304889,ILLINOIS,17,2026,January,Heavy Snow,Z,86,SALINE,PAH,24-JAN-26 10:00:00,CST-6,25-JAN-26 15:00:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,"A major winter storm impacted southern Illinois on the 24th with light to moderate snow developing during the morning hours. After a brief lull in the evening, moderate to heavy snow developed with a second wave that continued overnight into the morning hours of the 25th. Along and south of Route 13 towards Interstate 24, a brief period of sleet had occurred as above freezing temperatures aloft advected north. Colder air wrapped around on the backside, allowing for precipitation to transition back to all snow before ending during the afternoon hours. Between 8 to 14 inches of snow and sleet was observed with the lowest totals occurring in areas that experienced mixing. ||Significant travel impacts occurred with snow instantly accumulating on all surfaces due to temperatures only in the upper single digits and teens during the bulk of the event. Roads became impassable closer to the Ohio River where 1 to 2 inches of sleet led to a very dense accumulation on road surfaces and the worst driving conditions in 15 to 20 years in Massac County, IL. Route 3, 127, and 146 in Alexander County, IL were all snow and ice covered, which led to the County Sheriff issuing an Emergency Travel Only Order due to all roads being too dangerous for travel. Interstate 57 in Williamson County, IL also experienced very difficult travel due to the snow while Jefferson County, IL near Mount Vernon had a multi-vehicle pileup that blocked the southbound side during the afternoon hours on the 25th.  The collision near milepost 92 involved seven vehicles, including a jackknifed truck-tractor semi-trailer that led to minor injures and traffic being diverted. Wind gusts around 20 to 25 mph led to blowing and drifting snow, especially near Du Quoin in Perry County, IL where most secondary roads were also impassable. The extreme cold after the event hampered clean-up efforts and made snow removal extremely difficult. Key Impacts: transportation delays, traffic accidents, road closures, government closures.",,CSV,2026
202601,24,1000,202601,25,1500,209229,1304891,ILLINOIS,17,2026,January,Winter Storm,Z,87,GALLATIN,PAH,24-JAN-26 10:00:00,CST-6,25-JAN-26 15:00:00,0,0,0,0,0.00K,0.00K,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,"A major winter storm impacted southern Illinois on the 24th with light to moderate snow developing during the morning hours. After a brief lull in the evening, moderate to heavy snow developed with a second wave that continued overnight into the morning hours of the 25th. Along and south of Route 13 towards Interstate 24, a brief period of sleet had occurred as above freezing temperatures aloft advected north. Colder air wrapped around on the backside, allowing for precipitation to transition back to all snow before ending during the afternoon hours. Between 8 to 14 inches of snow and sleet was observed with the lowest totals occurring in areas that experienced mixing. ||Significant travel impacts occurred with snow instantly accumulating on all surfaces due to temperatures only in the upper single digits and teens during the bulk of the event. Roads became impassable closer to the Ohio River where 1 to 2 inches of sleet led to a very dense accumulation on road surfaces and the worst driving conditions in 15 to 20 years in Massac County, IL. Route 3, 127, and 146 in Alexander County, IL were all snow and ice covered, which led to the County Sheriff issuing an Emergency Travel Only Order due to all roads being too dangerous for travel. Interstate 57 in Williamson County, IL also experienced very difficult travel due to the snow while Jefferson County, IL near Mount Vernon had a multi-vehicle pileup that blocked the southbound side during the afternoon hours on the 25th.  The collision near milepost 92 involved seven vehicles, including a jackknifed truck-tractor semi-trailer that led to minor injures and traffic being diverted. Wind gusts around 20 to 25 mph led to blowing and drifting snow, especially near Du Quoin in Perry County, IL where most secondary roads were also impassable. The extreme cold after the event hampered clean-up efforts and made snow removal extremely difficult. Key Impacts: transportation delays, traffic accidents, road closures, government closures.",,CSV,2026
202601,24,900,202601,25,1500,209229,1304892,ILLINOIS,17,2026,January,Winter Storm,Z,88,UNION,PAH,24-JAN-26 09:00:00,CST-6,25-JAN-26 15:00:00,0,0,0,0,0.00K,0.00K,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,"A major winter storm impacted southern Illinois on the 24th with light to moderate snow developing during the morning hours. After a brief lull in the evening, moderate to heavy snow developed with a second wave that continued overnight into the morning hours of the 25th. Along and south of Route 13 towards Interstate 24, a brief period of sleet had occurred as above freezing temperatures aloft advected north. Colder air wrapped around on the backside, allowing for precipitation to transition back to all snow before ending during the afternoon hours. Between 8 to 14 inches of snow and sleet was observed with the lowest totals occurring in areas that experienced mixing. ||Significant travel impacts occurred with snow instantly accumulating on all surfaces due to temperatures only in the upper single digits and teens during the bulk of the event. Roads became impassable closer to the Ohio River where 1 to 2 inches of sleet led to a very dense accumulation on road surfaces and the worst driving conditions in 15 to 20 years in Massac County, IL. Route 3, 127, and 146 in Alexander County, IL were all snow and ice covered, which led to the County Sheriff issuing an Emergency Travel Only Order due to all roads being too dangerous for travel. Interstate 57 in Williamson County, IL also experienced very difficult travel due to the snow while Jefferson County, IL near Mount Vernon had a multi-vehicle pileup that blocked the southbound side during the afternoon hours on the 25th.  The collision near milepost 92 involved seven vehicles, including a jackknifed truck-tractor semi-trailer that led to minor injures and traffic being diverted. Wind gusts around 20 to 25 mph led to blowing and drifting snow, especially near Du Quoin in Perry County, IL where most secondary roads were also impassable. The extreme cold after the event hampered clean-up efforts and made snow removal extremely difficult. Key Impacts: transportation delays, traffic accidents, road closures, government closures.",,CSV,2026
202601,24,900,202601,25,1500,209229,1304893,ILLINOIS,17,2026,January,Winter Storm,Z,89,JOHNSON,PAH,24-JAN-26 09:00:00,CST-6,25-JAN-26 15:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A major winter storm impacted southern Illinois on the 24th with light to moderate snow developing during the morning hours. After a brief lull in the evening, moderate to heavy snow developed with a second wave that continued overnight into the morning hours of the 25th. Along and south of Route 13 towards Interstate 24, a brief period of sleet had occurred as above freezing temperatures aloft advected north. Colder air wrapped around on the backside, allowing for precipitation to transition back to all snow before ending during the afternoon hours. Between 8 to 14 inches of snow and sleet was observed with the lowest totals occurring in areas that experienced mixing. ||Significant travel impacts occurred with snow instantly accumulating on all surfaces due to temperatures only in the upper single digits and teens during the bulk of the event. Roads became impassable closer to the Ohio River where 1 to 2 inches of sleet led to a very dense accumulation on road surfaces and the worst driving conditions in 15 to 20 years in Massac County, IL. Route 3, 127, and 146 in Alexander County, IL were all snow and ice covered, which led to the County Sheriff issuing an Emergency Travel Only Order due to all roads being too dangerous for travel. Interstate 57 in Williamson County, IL also experienced very difficult travel due to the snow while Jefferson County, IL near Mount Vernon had a multi-vehicle pileup that blocked the southbound side during the afternoon hours on the 25th.  The collision near milepost 92 involved seven vehicles, including a jackknifed truck-tractor semi-trailer that led to minor injures and traffic being diverted. Wind gusts around 20 to 25 mph led to blowing and drifting snow, especially near Du Quoin in Perry County, IL where most secondary roads were also impassable. The extreme cold after the event hampered clean-up efforts and made snow removal extremely difficult. Key Impacts: transportation delays, traffic accidents, road closures, government closures.",,CSV,2026
202601,24,1000,202601,25,1500,209229,1304895,ILLINOIS,17,2026,January,Winter Storm,Z,90,POPE,PAH,24-JAN-26 10:00:00,CST-6,25-JAN-26 15:00:00,0,0,0,0,0.00K,0.00K,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,"A major winter storm impacted southern Illinois on the 24th with light to moderate snow developing during the morning hours. After a brief lull in the evening, moderate to heavy snow developed with a second wave that continued overnight into the morning hours of the 25th. Along and south of Route 13 towards Interstate 24, a brief period of sleet had occurred as above freezing temperatures aloft advected north. Colder air wrapped around on the backside, allowing for precipitation to transition back to all snow before ending during the afternoon hours. Between 8 to 14 inches of snow and sleet was observed with the lowest totals occurring in areas that experienced mixing. ||Significant travel impacts occurred with snow instantly accumulating on all surfaces due to temperatures only in the upper single digits and teens during the bulk of the event. Roads became impassable closer to the Ohio River where 1 to 2 inches of sleet led to a very dense accumulation on road surfaces and the worst driving conditions in 15 to 20 years in Massac County, IL. Route 3, 127, and 146 in Alexander County, IL were all snow and ice covered, which led to the County Sheriff issuing an Emergency Travel Only Order due to all roads being too dangerous for travel. Interstate 57 in Williamson County, IL also experienced very difficult travel due to the snow while Jefferson County, IL near Mount Vernon had a multi-vehicle pileup that blocked the southbound side during the afternoon hours on the 25th.  The collision near milepost 92 involved seven vehicles, including a jackknifed truck-tractor semi-trailer that led to minor injures and traffic being diverted. Wind gusts around 20 to 25 mph led to blowing and drifting snow, especially near Du Quoin in Perry County, IL where most secondary roads were also impassable. The extreme cold after the event hampered clean-up efforts and made snow removal extremely difficult. Key Impacts: transportation delays, traffic accidents, road closures, government closures.",,CSV,2026
202601,24,1000,202601,25,1500,209229,1304896,ILLINOIS,17,2026,January,Winter Storm,Z,91,HARDIN,PAH,24-JAN-26 10:00:00,CST-6,25-JAN-26 15:00:00,0,0,0,0,0.00K,0.00K,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,"A major winter storm impacted southern Illinois on the 24th with light to moderate snow developing during the morning hours. After a brief lull in the evening, moderate to heavy snow developed with a second wave that continued overnight into the morning hours of the 25th. Along and south of Route 13 towards Interstate 24, a brief period of sleet had occurred as above freezing temperatures aloft advected north. Colder air wrapped around on the backside, allowing for precipitation to transition back to all snow before ending during the afternoon hours. Between 8 to 14 inches of snow and sleet was observed with the lowest totals occurring in areas that experienced mixing. ||Significant travel impacts occurred with snow instantly accumulating on all surfaces due to temperatures only in the upper single digits and teens during the bulk of the event. Roads became impassable closer to the Ohio River where 1 to 2 inches of sleet led to a very dense accumulation on road surfaces and the worst driving conditions in 15 to 20 years in Massac County, IL. Route 3, 127, and 146 in Alexander County, IL were all snow and ice covered, which led to the County Sheriff issuing an Emergency Travel Only Order due to all roads being too dangerous for travel. Interstate 57 in Williamson County, IL also experienced very difficult travel due to the snow while Jefferson County, IL near Mount Vernon had a multi-vehicle pileup that blocked the southbound side during the afternoon hours on the 25th.  The collision near milepost 92 involved seven vehicles, including a jackknifed truck-tractor semi-trailer that led to minor injures and traffic being diverted. Wind gusts around 20 to 25 mph led to blowing and drifting snow, especially near Du Quoin in Perry County, IL where most secondary roads were also impassable. The extreme cold after the event hampered clean-up efforts and made snow removal extremely difficult. Key Impacts: transportation delays, traffic accidents, road closures, government closures.",,CSV,2026
202601,24,400,202601,25,1500,209229,1304897,ILLINOIS,17,2026,January,Winter Storm,Z,92,ALEXANDER,PAH,24-JAN-26 04:00:00,CST-6,25-JAN-26 15:00:00,0,0,0,0,0.00K,0.00K,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,"A major winter storm impacted southern Illinois on the 24th with light to moderate snow developing during the morning hours. After a brief lull in the evening, moderate to heavy snow developed with a second wave that continued overnight into the morning hours of the 25th. Along and south of Route 13 towards Interstate 24, a brief period of sleet had occurred as above freezing temperatures aloft advected north. Colder air wrapped around on the backside, allowing for precipitation to transition back to all snow before ending during the afternoon hours. Between 8 to 14 inches of snow and sleet was observed with the lowest totals occurring in areas that experienced mixing. ||Significant travel impacts occurred with snow instantly accumulating on all surfaces due to temperatures only in the upper single digits and teens during the bulk of the event. Roads became impassable closer to the Ohio River where 1 to 2 inches of sleet led to a very dense accumulation on road surfaces and the worst driving conditions in 15 to 20 years in Massac County, IL. Route 3, 127, and 146 in Alexander County, IL were all snow and ice covered, which led to the County Sheriff issuing an Emergency Travel Only Order due to all roads being too dangerous for travel. Interstate 57 in Williamson County, IL also experienced very difficult travel due to the snow while Jefferson County, IL near Mount Vernon had a multi-vehicle pileup that blocked the southbound side during the afternoon hours on the 25th.  The collision near milepost 92 involved seven vehicles, including a jackknifed truck-tractor semi-trailer that led to minor injures and traffic being diverted. Wind gusts around 20 to 25 mph led to blowing and drifting snow, especially near Du Quoin in Perry County, IL where most secondary roads were also impassable. The extreme cold after the event hampered clean-up efforts and made snow removal extremely difficult. Key Impacts: transportation delays, traffic accidents, road closures, government closures.",,CSV,2026
202601,24,400,202601,25,1500,209229,1304898,ILLINOIS,17,2026,January,Winter Storm,Z,93,PULASKI,PAH,24-JAN-26 04:00:00,CST-6,25-JAN-26 15:00:00,0,0,0,0,0.00K,0.00K,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,"A major winter storm impacted southern Illinois on the 24th with light to moderate snow developing during the morning hours. After a brief lull in the evening, moderate to heavy snow developed with a second wave that continued overnight into the morning hours of the 25th. Along and south of Route 13 towards Interstate 24, a brief period of sleet had occurred as above freezing temperatures aloft advected north. Colder air wrapped around on the backside, allowing for precipitation to transition back to all snow before ending during the afternoon hours. Between 8 to 14 inches of snow and sleet was observed with the lowest totals occurring in areas that experienced mixing. ||Significant travel impacts occurred with snow instantly accumulating on all surfaces due to temperatures only in the upper single digits and teens during the bulk of the event. Roads became impassable closer to the Ohio River where 1 to 2 inches of sleet led to a very dense accumulation on road surfaces and the worst driving conditions in 15 to 20 years in Massac County, IL. Route 3, 127, and 146 in Alexander County, IL were all snow and ice covered, which led to the County Sheriff issuing an Emergency Travel Only Order due to all roads being too dangerous for travel. Interstate 57 in Williamson County, IL also experienced very difficult travel due to the snow while Jefferson County, IL near Mount Vernon had a multi-vehicle pileup that blocked the southbound side during the afternoon hours on the 25th.  The collision near milepost 92 involved seven vehicles, including a jackknifed truck-tractor semi-trailer that led to minor injures and traffic being diverted. Wind gusts around 20 to 25 mph led to blowing and drifting snow, especially near Du Quoin in Perry County, IL where most secondary roads were also impassable. The extreme cold after the event hampered clean-up efforts and made snow removal extremely difficult. Key Impacts: transportation delays, traffic accidents, road closures, government closures.",,CSV,2026
